2017-11-10 12:44:30,350 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Administrador\REPUCE1718\repuceps\repuce-web\src\test\resources
2017-11-10 12:44:30,350 [Worker-8] INFO  o.m.i.e.w.f.ResourceFilteringBuildParticipant - Executing resource filtering for repuce-web
2017-11-10 12:44:30,365 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2017-11-10 12:44:30,365 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-10 12:44:30,365 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources to WEB-INF
2017-11-10 12:44:30,396 [Worker-8] INFO  o.m.i.e.w.f.ResourceFilteringBuildParticipant - Executing resource filtering for repuce-web
2017-11-10 12:44:30,412 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2017-11-10 12:44:30,412 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-10 12:44:30,412 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources to WEB-INF
2017-11-10 12:44:30,506 [Worker-8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: mx.gob.sep.dgtec.repuce:repuceps:2.0.1-SNAPSHOT @ C:\Users\Administrador\REPUCE1718\repuceps\pom.xml.
2017-11-10 12:44:30,599 [Worker-8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: mx.gob.sep.dgtec.repuce.datos:repuce-datos:2.0.1-SNAPSHOT-datos @ C:\Users\Administrador\REPUCE1718\repuceps\repuce-datos\pom.xml.
2017-11-10 12:44:30,677 [Worker-8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: mx.gob.sep.dgtec.repuce.servicios:repuce-servicios:2.0.1-SNAPSHOT @ C:\Users\Administrador\REPUCE1718\repuceps\repuce-servicios\pom.xml.
